3,6
3,73
3,93
3,167
3,215
3,259
3,316
3,332
3,406
3,481
3,495
3,547
3,636
3,672
3,741
3,785
3,900
3,904
3,1010
3,1074
3,1128
3,1164
3,1283
3,1354
3,1436
3,1513
3,1525
3,1599
3,1737
3,1755
3,1892
3,1955
3,2036
3,2064
3,2137
3,2228
3,2308
3,2441
3,2546
3,2646
3,2672
3,2827
3,2859
3,3004
3,3016
3,3141
3,3210
3,3326
3,3479
3,3572
3,3692
3,3772
3,3898
3,3988
3,4099
3,4123
3,4242
3,4429
3,4537
3,4644
3,4660
3,4877
3,4987
3,5087
3,5208
3,5316
3,5354
3,5489
3,5611
3,5711
3,5952
3,5964
3,6187
3,6327
3,6351
3,6584
3,6711
3,6739
3,6981
3,7099
3,7220
3,7386
3,7515
3,7539
3,7787
3,7831
3,8087
3,8212
3,8256
3,8508
3,8651
3,8677
3,8827
3,8976
3,9246
3,9400
3,9561
3,9703
3,9853
3,10014
3,10048
3,10353
3,10361
3,10675
3,10687
3,10861
3,11021
3,11192
3,11486
3,11530
3,11826
3,11990
3,12036
3,12336
3,12360
3,12685
3,12713
3,12893
3,13226
3,13412
3,13582
3,13776
3,13784
3,14120
3,14317
3,14509
3,14541
3,17874
3,18064
3,18233
3,18275
3,18465
3,18651
3,18999
3,19169
3,19207
3,19407
3,25727
3,25909
3,25957
3,29291
3,29467
3,29497
3,29851
3,29867
3,30227
3,30251
3,30607
3,30781
3,30975
3,31007
3,31195
3,31355
3,34541
3,34749
3,35083
3,35115
3,38459
3,38479
3,38657
3,39017
3,39033
3,39366
3,39404
3,39756
3,39782
3,40112
3,40146
3,40485
3,40531
3,43701
3,44039
3,44065
3,44418
3,44458
3,44797
3,44827
3,45172
3,48332
3,48531
3,48557
3,48743
3,49067
3,49273
3,49285
3,49637
3,49815
3,49867
3,50026
3,50218
3,50405
3,50585
3,50773
3,54126
3,54299
3,54331
3,54671
3,54854
3,55054
3,55238
3,55400
3,58592
3,58614
3,58827
3,58990
3,62104
3,62213
3,62271
3,62315
3,62409
3,62456
3,62511
3,62543
3,62622
3,62692
3,62760
3,62804
3,62869
3,62946
3,63020
3,63084
3,63128
3,63208
3,63264
3,63276
3,63388
3,63426
3,63482
3,63524
3,63616
3,63688
3,63708
3,63756
3,63869
3,63889
3,63949
3,64039
3,64053
3,64161
3,64221
3,64247
3,64345
3,64409
3,64465
3,64499
3,64567
3,64639
3,64679
3,64743
3,64825
3,64877
3,64907
3,64987
3,65061
3,65091
3,65175
3,65237
3,65301
3,65359
3,65377
3,65447
3,65535
3,65589
3,65621
3,65705
3,65789
3,65805
3,65872
3,65943
3,66011
3,66061
3,66099
3,66186
3,66234
3,66310
3,66396
3,66456
3,66476
3,66554
3,66628
3,66656
3,66756
3,66804
3,66828
3,66932
3,66946
3,67018
3,67068
3,67176
3,67206
3,67292
3,67324
3,67390
3,67442
3,67516
3,67562
3,67634
3,67712
3,67758
3,67814
3,67862
3,67912
3,67982
3,68024
3,68104
3,68170
3,68248
3,68276
3,68354
3,68420
3,68490
3,68534
3,68616
3,68620
3,68736
3,68752
3,68832
3,68912
3,68976
3,69010
3,69044
3,69104
3,69216
3,69220
3,69318
3,69388
3,69414
3,69504
3,69572
3,69584
3,69650
3,69748
3,69764
3,69862
