2,10
2,62
2,86
2,128
2,208
2,212
2,262
2,322
2,342
2,410
2,446
2,499
2,523
2,557
2,591
2,671
2,683
2,747
2,781
2,805
2,861
2,923
2,953
2,995
2,1017
2,1079
2,1099
2,1155
2,1201
2,1245
2,1281
2,1323
2,1347
2,1389
2,1461
2,1503
2,1515
2,1588
2,1600
2,1650
2,1696
2,1748
2,1806
2,1826
2,1882
2,1894
2,1960
2,1996
2,2058
2,2062
2,2108
2,2150
2,2196
2,2234
2,2272
2,2338
2,2356
2,2416
2,2462
2,2486
2,2540
2,2566
2,2567
2,2614
2,2682
2,2725
2,2753
2,2794
2,2840
2,2880
2,2916
2,2968
2,3021
2,3063
2,3075
2,3141
2,3169
2,3231
2,3255
2,3305
2,3349
2,3399
2,3419
2,3453
2,3507
2,3541
2,3617
2,3629
2,3701
2,3729
2,3761
2,3789
2,3857
2,3873
2,3923
2,3973
2,4009
2,4041
2,4105
2,4138
2,4176
2,4244
2,4274
2,4302
2,4354
2,4386
2,4424
2,4486
2,4534
2,4580
2,4614
2,4642
2,4690
2,4738
2,4764
2,4802
2,4840
2,4890
2,4924
2,4994
2,5038
2,5084
2,5096
2,5158
2,5198
2,5232
2,5268
2,5340
2,5356
2,5390
2,5458
2,5486
2,5522
2,5572
2,5596
2,5664
2,5718
2,5730
2,5764
2,5814
2,5872
2,5890
2,5945
2,6005
2,6051
2,6063
2,6131
2,6171
2,6223
2,6243
2,6273
2,6315
2,6392
2,6414
2,6442
2,6506
2,6534
2,6580
2,6644
2,6666
2,6694
2,6732
2,6778
2,6816
2,6884
2,6918
2,6980
2,6984
2,7042
2,7088
2,7132
2,7172
2,7232
2,7254
2,7282
2,7344
2,7374
2,7438
2,7467
2,7515
2,7565
2,7587
2,7628
2,7697
2,7719
2,7751
2,7811
2,7861
2,7869
2,7923
2,7973
2,8009
2,8041
2,8101
2,8161
2,8193
2,8238
2,8268
2,8304
2,8342
2,8384
2,8458
2,8496
2,8516
2,8558
2,8606
2,8638
2,8702
2,8718
2,8770
2,8832
2,8878
2,8916
2,8946
2,8970
2,9012
2,9078
2,9130
2,9154
2,9184
2,9238
2,9264
2,9332
2,9370
2,9416
2,9454
2,9474
2,9522
2,9590
2,9618
2,9670
2,9694
2,9724
2,9767
2,9825
2,9851
2,9897
2,9947
2,9977
2,10043
2,10065
2,10126
2,10185
2,10186
2,10225
2,10247
2,10279
2,10323
2,10381
2,10439
2,10481
2,10493
2,10535
2,10581
2,10615
2,10653
2,10703
2,10763
2,10783
2,10825
2,10871
2,10943
2,10985
2,11019
2,11043
2,11111
2,11129
2,11179
2,11239
2,11263
2,11324
2,11344
2,11382
2,11450
2,11466
2,11527
2,11557
2,11595
2,11643
2,11665
2,11745
2,11761
2,11814
2,11834
2,11886
2,11926
2,11968
2,12002
2,12052
2,12124
2,12158
2,12159
2,12205
2,12235
2,12259
2,12321
2,12357
2,12389
2,12439
2,12491
2,12536
2,12589
2,12625
2,12647
2,12685
2,12753
2,12769
2,12841
2,12849
2,12897
2,12929
2,12979
2,13043
2,13055
2,13110
2,13151
2,13197
2,13247
2,13291
2,13339
2,13389
2,13413
2,13435
2,13489
2,13553
2,13595
2,13619
2,13661
2,13713
2,13741
2,13789
2,13825
2,13881
2,13909
2,13951
2,13985
2,14057
