3,3013
3,3013
3,3013
3,3013
3,3013
3,3013
3,3013
3,3013
3,3057
3,3057
3,3057
3,3057
3,3057
3,3057
3,3057
3,3057
3,3099
3,3099
3,3099
3,3099
3,3099
3,3099
3,3099
3,3099
3,3117
3,3117
3,3117
3,3117
3,3117
3,3117
3,3117
3,3117
3,3183
3,3183
3,3183
3,3183
3,3183
3,3183
3,3183
3,3183
3,3205
3,3205
3,3205
3,3205
3,3205
3,3205
3,3205
3,3205
3,3231
3,3231
3,3231
3,3231
3,3231
3,3231
3,3231
3,3231
3,3293
3,3293
3,3293
3,3293
3,3293
3,3293
3,3293
3,3293
3,3313
3,3313
3,3313
3,3313
3,3313
3,3313
3,3313
3,3313
3,3359
3,3359
3,3359
3,3359
3,3359
3,3359
3,3359
3,3359
3,3403
3,3403
3,3403
3,3403
3,3403
3,3403
3,3403
3,3403
3,3425
3,3425
3,3425
3,3425
3,3425
3,3425
3,3425
3,3425
3,3479
3,3479
3,3479
3,3479
3,3479
3,3479
3,3479
3,3479
3,3529
3,3529
3,3529
3,3529
3,3529
3,3529
3,3529
3,3529
3,3535
3,3535
3,3535
3,3535
3,3535
3,3535
3,3535
3,3535
3,3599
3,3599
3,3599
3,3599
3,3599
3,3599
3,3599
3,3599
3,3615
3,3615
3,3615
3,3615
3,3615
3,3615
3,3615
3,3615
3,3649
3,3649
3,3649
3,3649
3,3649
3,3649
3,3649
3,3649
3,3697
3,3697
3,3697
3,3697
3,3697
3,3697
3,3697
3,3697
3,3737
3,3737
3,3737
3,3737
3,3737
3,3737
3,3737
3,3737
3,3769
3,3769
3,3769
3,3769
3,3769
3,3769
3,3769
3,3769
3,3829
3,3829
3,3829
3,3829
3,3829
3,3829
3,3829
3,3829
3,3863
3,3863
3,3863
3,3863
3,3863
3,3863
3,3863
3,3863
3,3901
3,3901
3,3901
3,3901
3,3901
3,3901
3,3901
3,3901
3,3941
3,3941
3,3941
3,3941
3,3941
3,3941
3,3941
3,3941
